Prompt,Language,Score Level,total word,distance,Hpoint,xmin,alpha,mu,sigma,logtrue,file,pl_s,pl_C,pl_R2,log_d,log_m,log_k,log_R2
0,9,high,424,5.0,7,5.0,3.024238014,1.196005496,0.736828853,0,767915,0.5571622279999999,22.66578583,0.919279559,3.014211383,0.271840385,1.5279328159999999,0.9770400579999999
7,3,high,372,6.403124237,6,2.0,2.362102649,0.203657953,0.972401051,0,768029,0.551626847,17.3122968,0.944542861,3.024770479,0.618024775,0.99729044,0.9162437370000001
1,0,high,323,3.8729833460000003,7,9.0,8.790658327000001,1.864020808,0.242771645,0,768296,0.534781755,16.10755364,0.8614289009999999,2.951392928,0.5376293089999999,1.099201326,0.8453961259999999
1,0,medium,310,5.916079783,7,1.0,1.790666572,-0.945867589,1.5539034930000002,1,768723,0.59669979,21.93508784,0.9156154870000001,3.093223231,0.39836297299999995,1.367589498,0.9557925279999999
3,9,high,355,10.77032961,7,2.0,2.127722595,0.43269394899999997,1.073344772,0,768931,0.640948588,24.26221468,0.9589011479999999,3.4784121530000003,0.845902425,0.9104722959999999,0.878929159
5,5,high,285,6.480740698,7,2.0,2.029695662,0.687312293,1.057242942,0,769062,0.658203842,23.360585,0.9300597820000001,3.469759148,0.9094265709999999,0.897555221,0.804454487
4,3,high,418,7.937253932999999,6,2.0,2.403929985,-2.576542907,1.6839506869999998,0,769157,0.600865436,21.96144891,0.967919924,3.362585816,0.818541195,0.8770142479999999,0.8972106759999999
1,9,medium,328,3.605551275,7,11.0,14.24085778,2.437832095,0.010482131,0,769730,0.524204215,16.57526214,0.877715776,2.7925734560000004,0.323380355,1.394965061,0.942619677
4,8,medium,326,13.52774926,7,2.0,2.228857859,-0.468905036,1.3135361840000002,0,770355,0.666565733,25.47033387,0.965783362,3.330014158,0.677048577,1.0398157670000001,0.955669109
3,2,high,348,5.099019514,6,9.0,6.173273101,-41.75526593,2.8823653819999997,0,770451,0.552134666,18.03362259,0.895995821,3.098152358,0.569659756,1.0899048009999999,0.857961909
2,10,medium,267,4.69041576,5,2.0,2.2518071330000002,0.8195447140000001,0.756866307,0,770544,0.5567251120000001,14.74680142,0.9364238559999999,2.878183237,0.651756336,0.97682981,0.8990386490000001
0,9,high,332,6.0,7,2.0,2.163259188,0.37491444399999996,1.06423115,0,771025,0.604661882,22.6244361,0.9425114529999999,3.1352037310000003,0.45013728799999997,1.271175525,0.9679987590000001
0,6,medium,299,7.549834435,5,3.0,2.768391753,-1.102712627,1.282050095,0,771105,0.603779425,18.12045416,0.95421802,3.119468775,0.79900511,0.8825467220000001,0.899518151
5,7,high,312,5.0,6,2.0,2.41007216,-3.0887458,1.7791204090000001,0,771489,0.594392312,19.05440234,0.945281079,3.112651388,0.670730291,0.992701994,0.917027991
3,4,medium,324,9.848857802000001,7,6.0,3.46554801,0.269358168,0.9277332,0,771632,0.596673986,22.46311506,0.95448787,2.799364387,0.205115911,1.724071174,0.94560572
0,5,medium,290,4.242640687,5,2.0,2.350874284,0.12297924800000001,1.011482578,0,771756,0.560600367,16.03547998,0.9353724109999999,2.909854847,0.5867418560000001,1.0423211959999998,0.92112621
2,6,medium,304,10.19803903,5,4.0,3.035819365,-695.997737,18.55643438,0,771828,0.678513101,23.16273096,0.9840255940000001,3.4135843410000004,0.985271892,0.809627056,0.9229048440000001
5,9,medium,277,7.681145748,5,4.0,3.490480083,-0.888358755,1.051795737,0,772384,0.5492957070000001,15.55876388,0.948323258,2.505545386,0.25739783899999996,1.491005815,0.930788774
3,9,medium,275,6.92820323,6,2.0,2.407806847,-1.584146091,1.464479506,0,772491,0.61188383,17.94558795,0.971473881,3.0832221439999996,0.7739477359999999,0.9059931240000001,0.932700273
7,7,medium,386,6.244997998,8,1.0,1.7294555809999999,-0.199320143,1.361547769,1,772824,0.608217131,27.43469166,0.926150507,3.1837370610000004,0.295571808,1.5549842319999998,0.984937585
0,6,medium,282,3.464101615,6,2.0,2.3630064440000003,0.654322194,0.766916967,1,772985,0.511581635,13.83859568,0.905091249,2.5930068719999997,0.331508299,1.343210002,0.9490220159999999
1,8,high,357,3.605551275,7,1.0,1.838421748,-0.716438983,1.361191885,1,773048,0.523985629,17.43255512,0.86611083,2.8837892519999997,0.33922250299999995,1.3747315619999998,0.926222545
1,5,low,171,3.605551275,4,3.0,3.014690468,-0.11879862,0.9432055859999999,0,773126,0.563039567,11.61486495,0.9334937459999999,2.603622982,0.676295785,0.9438210859999999,0.899831877
7,6,medium,309,4.795831523,4,2.0,2.337126598,0.689514085,0.7663524140000001,0,773292,0.555224011,15.48482337,0.9532491829999999,2.916352887,0.661508457,0.951576302,0.92198973
3,2,medium,292,6.92820323,6,2.0,2.378741958,-3.425562916,1.870327075,0,773715,0.614801219,18.427789399999998,0.9566613209999999,3.219385513,0.931302972,0.806693373,0.854401814
2,1,high,435,5.196152423,8,2.0,2.205899403,-1.3673960980000002,1.5901555809999999,0,774106,0.582977266,24.31753601,0.889620739,3.4050656310000003,0.590703356,1.104307711,0.859548324
7,10,medium,319,5.916079783,6,6.0,4.073004817,-2.949610362,1.293628394,0,774257,0.572830457,17.87666633,0.938777214,3.053549907,0.61665518,1.033735735,0.911040857
6,0,low,320,22.38302929,6,5.0,3.04369078,-19.39597521,3.245586507,0,774433,0.7438398190000001,32.91143705,0.959775455,3.2021411769999997,0.424904966,1.343930685,0.896056773
6,0,medium,342,5.744562647,5,5.0,3.730847783,-0.41427284700000006,0.9580927640000001,0,774598,0.54187533,16.32574391,0.939093995,2.86656172,0.49393214,1.11775701,0.940082414
7,4,medium,340,6.0,7,2.0,2.310502687,-30.31443244,4.822274417,0,774719,0.642211379,24.683761800000003,0.9073886520000001,3.5001728610000002,0.874329238,0.8996072,0.797544413
3,3,medium,286,3.464101615,6,8.0,8.286258574,-4.655833764,0.9363022240000001,0,774820,0.49895384,14.29054972,0.854562864,2.566324583,0.22477623100000002,1.6073781930000002,0.94054602
5,7,high,403,6.403124237,7,2.0,2.138186271,0.450757608,1.054788935,0,774831,0.611520951,24.58336906,0.93795364,3.443357243,0.704515452,1.006597742,0.881787062
7,10,medium,328,7.681145748,5,2.0,2.352023689,0.24567851300000002,0.963038629,0,774885,0.601717614,18.18801335,0.972277965,3.183971586,0.8989464659999999,0.805145088,0.909503453
2,4,medium,266,6.7823299829999995,6,2.0,2.380922825,-20.25215336,3.874597753,0,774943,0.655155513,20.06493287,0.942377795,3.306363932,1.039364843,0.7661620509999999,0.801514809
1,2,high,332,8.717797887,6,2.0,2.348600577,0.045414857,1.04229305,0,775074,0.598006135,19.26406496,0.9702525129999999,3.10012131,0.669955592,0.979698173,0.952260312
7,5,medium,390,14.79864859,5,3.0,2.819363965,-7.547813122999999,2.240920269,0,775212,0.654250321,25.57801128,0.970962697,3.11354549,0.533154506,1.107151247,0.953289828
5,6,medium,310,5.916079783,5,3.0,2.9945676480000003,-0.090811227,0.943365273,0,775225,0.5294861679999999,15.2089055,0.945731665,2.634206962,0.335477681,1.32612385,0.96476788
4,10,medium,346,7.615773106000001,6,2.0,2.309084066,0.228422299,1.001600499,0,775353,0.57502234,18.24621261,0.9483704059999999,3.11681982,0.6939644709999999,0.95559248,0.90487313
0,8,medium,334,9.539392014,6,2.0,2.383947265,-0.201698049,1.102863322,0,775722,0.597734814,19.89434337,0.970511701,2.99510457,0.523753069,1.1161583370000001,0.9692791829999999
4,9,medium,333,5.477225575,7,3.0,2.561703201,-0.25061795,1.185705388,0,775937,0.588265732,21.84502254,0.919928607,3.0308344689999998,0.367904312,1.3803118909999998,0.972232917
7,8,medium,427,7.0,8,2.0,2.179789627,-9.095950351,2.998026326,0,775971,0.643164427,31.06990568,0.8604944859999999,3.75959038,0.8211236390000001,0.9728425540000001,0.7487239659999999
4,5,high,374,5.385164807000001,7,2.0,2.238996066,-0.458496199,1.3012038540000002,0,775986,0.594882814,22.67055495,0.922988592,3.261478791,0.575315719,1.109887094,0.9165201479999999
1,7,high,454,9.219544457000001,8,2.0,2.188876271,-0.29311973199999997,1.293340089,0,776120,0.617878214,26.449974600000004,0.957293255,3.549695538,0.7541613970000001,0.966174247,0.8862586809999999
0,8,low,265,3.741657387,6,2.0,2.2009940869999998,0.500064439,0.97237612,0,776135,0.54413195,16.60295131,0.884761301,2.751678642,0.2913458,1.513686731,0.9555971520000001
1,8,medium,269,4.795831523,6,2.0,2.276813326,-0.593118802,1.309199831,0,776260,0.611424057,19.32251054,0.9432057620000001,3.088475538,0.6181735279999999,1.0732434020000001,0.93461088
0,9,high,339,9.643650761,7,2.0,2.252207827,-0.10314549999999999,1.171313466,0,776275,0.604794603,20.883415300000003,0.9443949709999999,3.2116909110000003,0.666946225,1.011897169,0.915630226
6,2,high,320,4.0,7,2.0,2.341409541,-0.401029025,1.198257601,0,776719,0.556749649,17.63676929,0.902004398,2.963783935,0.499766183,1.150814597,0.917256035
5,10,high,348,9.848857802000001,6,2.0,2.2244461419999997,-0.413643374,1.299913041,0,776970,0.656974144,25.18100805,0.956470996,3.442047544,0.816475725,0.92712144,0.9070946529999999
7,10,medium,349,8.306623862999999,6,2.0,2.308247744,-0.838839846,1.3545392569999999,0,777202,0.6408170320000001,24.35749162,0.966411461,3.260142988,0.628975657,1.057384432,0.9651324
6,2,high,320,4.472135955,6,2.0,2.20603678,0.327387992,1.04518103,0,777387,0.574206258,18.89315028,0.9217269240000001,3.07840067,0.547180455,1.124456401,0.914961318
3,0,medium,298,8.306623862999999,5,3.0,2.688994485,0.042671925,1.03540725,0,777900,0.617898708,20.24457187,0.982713811,2.911669986,0.466514504,1.191520423,0.9795358590000001
3,4,low,155,6.708203932000001,4,2.0,2.53176231,-5.723182976,2.104517811,0,778088,0.659543423,13.72103156,0.9712416309999999,2.821137845,0.991821122,0.741524257,0.935242169
6,4,medium,320,5.099019514,5,2.0,2.40022142,0.078378983,0.993703839,0,778332,0.564561404,16.81200241,0.963401932,2.944470407,0.596406115,1.022072606,0.949676465
4,2,high,336,15.87450787,7,2.0,2.223412933,-0.7373239690000001,1.400556455,0,778366,0.710881889,27.712925899999995,0.9666112990000001,3.6043267969999997,1.035610184,0.8065467740000001,0.9156629629999999
1,0,medium,252,3.8729833460000003,5,2.0,2.459531155,-0.58464262,1.1683663690000001,0,779231,0.556126066,14.118064000000002,0.94363326,2.813223892,0.655190328,0.9607006240000001,0.9108596170000001
0,9,medium,331,4.123105626,6,3.0,2.832507118,-4.264770126,1.801020053,0,779762,0.566186149,17.47791192,0.932923946,3.06364089,0.662990756,0.9803511970000001,0.8898746909999999
3,2,medium,314,18.68154169,6,4.0,3.0412203860000004,-296.46383060000005,11.94854848,0,779862,0.73903106,29.22838629,0.9601601359999999,3.4417653610000003,0.8013782779999999,0.9593269790000001,0.962725688
1,1,high,398,5.477225575,7,2.0,2.1906072119999997,0.334276025,1.056363436,0,779992,0.569631839,20.99255408,0.9139373740000001,3.2367637000000005,0.57915484,1.088714306,0.885393034
2,8,medium,349,16.37070554,6,2.0,2.280666188,-0.96230398,1.411954109,0,780445,0.673588312,24.72492192,0.9552314120000001,3.4636882730000003,0.951778784,0.825695981,0.9290169070000001
1,5,medium,325,4.358898944,6,3.0,2.628605718,0.867763718,0.776875773,0,780493,0.5451509729999999,17.21565561,0.923678896,2.8554433039999996,0.393535212,1.280120164,0.956163997
2,0,medium,322,8.774964387,6,2.0,2.333585001,-1.8926723619999999,1.5983616580000002,0,780652,0.662751855,22.94055969,0.983183479,3.425453826,0.985646832,0.803143797,0.9005423359999999
5,5,high,325,4.898979486,5,2.0,2.353709999,-1.4387952169999998,1.473417791,0,780768,0.587076744,19.39310877,0.9167843309999999,3.1178591030000002,0.62881401,1.033036098,0.898202508
0,4,medium,309,7.348469228,7,6.0,3.256053147,1.479553528,0.643329234,0,781668,0.596989208,21.52756897,0.939947945,2.9873358260000002,0.350580117,1.4214997269999998,0.973845416
5,5,medium,223,4.0,5,2.0,2.343123798,-0.757136172,1.3024698959999998,0,781841,0.596535532,15.48071124,0.935890062,2.942141188,0.74879095,0.92770988,0.8815541490000001
7,8,medium,349,15.58845727,7,2.0,2.203034136,-0.336343916,1.294432195,0,781859,0.667369354,27.05618325,0.962846797,3.33076822,0.60545794,1.106632447,0.956147092
4,10,medium,341,7.280109888999999,7,2.0,2.300325791,-1.130216136,1.439673758,0,782019,0.590009569,20.2066681,0.940054189,3.1650112669999997,0.617395699,1.05107749,0.917425768
1,5,low,172,3.605551275,3,2.0,2.508466235,0.592142339,0.706723187,0,782666,0.546354011,10.76784738,0.956886995,2.480109895,0.624469177,0.954614587,0.9427271859999999
7,5,medium,282,4.0,5,2.0,2.465993698,-0.389086165,1.106429085,0,782745,0.55848746,15.52278203,0.946856625,2.8341110069999997,0.562383889,1.051345739,0.94332147
0,1,medium,292,7.348469228,6,2.0,2.246706659,-1.16874364,1.49897669,0,782773,0.659018852,23.93956695,0.9615856979999999,3.309705525,0.6964621459999999,1.035129225,0.9462951059999999
0,7,high,315,6.32455532,6,2.0,2.3984675540000002,-2.0220303719999997,1.572084118,0,782802,0.613758409,20.48609472,0.944422338,3.152026266,0.6788486340000001,0.9927397240000001,0.926072736
0,2,high,292,5.0,6,3.0,2.577927681,-2.074217028,1.593532296,0,782892,0.6178320079999999,20.15048969,0.928473468,3.21205728,0.746576382,0.959676878,0.877043155
1,0,medium,302,4.123105626,6,2.0,2.287726906,-0.11449957,1.145990447,0,783001,0.57666348,17.49961789,0.9185949520000001,3.089346508,0.701530551,0.964301795,0.8610861870000001
4,0,medium,332,12.36931688,5,3.0,2.600921246,-1.8003101830000001,1.524412244,0,783076,0.674536461,23.80742083,0.946828275,3.410051475,0.98272268,0.7970181740000001,0.8854256840000001
7,8,low,345,4.242640687,6,2.0,2.384768227,-0.996733161,1.33586161,0,783207,0.559842825,16.81566321,0.922593687,3.1109752410000002,0.791257518,0.867593767,0.820636162
4,3,high,341,7.549834435,6,4.0,3.104530042,-2.86549971,1.520084421,0,783314,0.578581053,19.75516024,0.9275415000000001,2.9946957430000003,0.463084702,1.1995729259999999,0.9493719209999999
0,10,medium,260,6.92820323,5,4.0,3.13879004,-0.880106713,1.1620288890000001,0,783824,0.5912711270000001,17.90242127,0.967958712,2.684801567,0.316557065,1.4247452319999998,0.963911188
6,10,medium,353,11.53256259,7,5.0,2.902391601,0.9996845809999999,0.84547702,0,783963,0.646863932,24.80366436,0.954217071,3.517342551,0.865945656,0.90619487,0.8670882129999999
6,6,medium,350,14.49137675,7,2.0,2.134950747,0.17498051,1.175136768,0,784172,0.6296637270000001,26.31449957,0.939497418,3.040185375,0.285957739,1.555119855,0.927189081
7,9,medium,224,3.16227766,4,3.0,3.303302492,0.549299613,0.661367667,0,784175,0.481565067,10.14367197,0.939836399,2.292391727,0.374593501,1.197544234,0.955720137
0,4,medium,350,7.071067812000001,6,2.0,2.454460085,-2.174489666,1.559695075,0,784301,0.602660613,20.31302917,0.975395702,3.141558106,0.672043808,0.9779535229999999,0.959282106
2,5,low,189,2.645751311,4,2.0,2.425856769,0.590394095,0.758048515,0,784347,0.516970382,10.37793083,0.8967736759999999,2.489797138,0.615157107,0.956664469,0.8619070529999999
5,5,low,249,6.708203932000001,5,2.0,2.363177437,-0.269096527,1.1397275359999999,0,784363,0.585827963,17.04284838,0.924008113,2.808856869,0.448890016,1.229073586,0.951674015
2,3,high,321,5.099019514,7,2.0,2.203630193,0.684281962,0.8774893779999999,1,784455,0.546857412,17.91570067,0.909836537,2.8484906469999998,0.330099835,1.405881816,0.954110183
6,3,high,301,15.8113883,6,2.0,2.2040134819999997,-0.45293782899999996,1.331738691,0,784821,0.736188911,30.25666593,0.9889506659999999,3.3918111730000002,0.666968336,1.0831544929999999,0.985785767
3,5,medium,243,2.828427125,5,7.0,7.619135259,1.9005429630000001,0.166111059,0,784920,0.505677775,11.43388792,0.905553327,2.57359603,0.554865143,1.010948074,0.8860405090000001
4,4,medium,311,4.69041576,8,1.0,1.8113980790000002,-1.131083417,1.5801803819999998,1,784935,0.574953622,20.40669552,0.869737689,3.107156015,0.439697843,1.299965188,0.905483818
1,9,high,311,5.744562647,6,3.0,2.496859345,-0.288683766,1.235116756,0,785164,0.62575068,22.278511399999996,0.930759325,3.3537281919999997,0.7467765829999999,0.991051248,0.864654771
2,8,high,307,12.52996409,6,2.0,2.20828128,-0.60936576,1.375638616,0,785346,0.6983099220000001,25.41914522,0.9733784990000001,3.4843390039999997,0.959942355,0.8447312029999999,0.930031873
2,6,medium,340,3.464101615,6,2.0,2.34462916,-0.31018609999999996,1.166602564,0,785489,0.516686516,15.68627369,0.854956707,2.8504655530000003,0.432113325,1.2070502920000001,0.879859298
1,8,high,287,11.48912529,5,5.0,3.435864145,-6.373319037000001,1.865002976,0,785493,0.641283713,19.76817403,0.9647626990000001,3.1620969530000003,0.8263694690000001,0.874208752,0.950493842
7,10,medium,375,5.385164807000001,7,2.0,2.230644888,0.118027019,1.108493983,0,785582,0.562942603,20.63126,0.911191992,3.063969137,0.414315107,1.279384287,0.945640728
3,3,high,368,36.30426972,6,2.0,2.403956555,-41.15595541,5.3644613230000004,0,785621,0.919121585,43.16119951,0.926301039,3.9640384369999997,1.399069701,0.662892849,0.976521465
4,6,medium,423,12.24744871,7,2.0,2.332773734,-4.773889669,2.154076018,0,785719,0.6465107689999999,28.2163458,0.971011705,3.479246325,0.690889455,1.016095566,0.953212617
5,5,high,371,7.416198487000001,7,2.0,2.180020254,0.037167868,1.185242003,0,785740,0.617644914,26.1963565,0.9470532770000001,3.184011912,0.382790454,1.373828234,0.9859449229999999
4,9,medium,263,11.5758369,6,2.0,2.331164546,0.19864591199999998,0.996972037,0,785922,0.629466535,19.82627889,0.959489835,2.840834164,0.42321181700000005,1.268696638,0.942301898
0,5,medium,219,5.656854248999999,4,2.0,2.5240164380000003,-2.567002,1.585741857,0,786108,0.618538692,15.682654500000002,0.980845449,2.89525419,0.76948985,0.8914783209999999,0.9587662659999999
7,6,high,376,6.480740698,6,2.0,2.442897657,-6.407095119,2.2907492240000003,0,786151,0.631176919,22.71811834,0.947543293,3.412094614,0.9460959059999999,0.8065394920000001,0.8401317340000001
4,0,low,306,7.416198487000001,7,2.0,2.259408563,-0.19891851800000002,1.198533558,0,786201,0.6167220179999999,19.970474300000003,0.951346577,3.25285338,0.815947358,0.9002879859999999,0.879620518
3,10,low,29,1.0,1,1.0,1.8954658869999998,0.42212753,0.059041345,1,786523,0.210659657,2.438005724,0.411247925,0.29321663800000003,-0.135829965,2.92e-08,-0.07509880599999999
4,8,high,336,4.358898944,6,2.0,2.311317743,0.136957042,1.03567945,0,786723,0.561059604,17.21751305,0.93286784,3.0735010560000005,0.680182912,0.9631370429999999,0.877808351
5,10,high,389,5.830951895,6,2.0,2.2910647930000003,-0.48866958899999996,1.265635743,0,786848,0.587309151,23.27293478,0.947033095,3.0505110039999996,0.35792711299999996,1.36441948,0.9845832370000001
1,0,medium,248,6.0,5,3.0,3.0704923139999996,-648.0513358,17.27143288,0,787044,0.611138187,16.79139526,0.9555527909999999,2.939007037,0.706733224,0.9465639690000001,0.938181995
1,2,medium,329,4.582575695,7,8.0,5.577374463,1.381635966,0.46386253899999996,0,787066,0.5273817820000001,17.23984515,0.8759299770000001,2.790286875,0.27631601,1.507100677,0.9351856470000001
2,8,medium,411,25.37715508,7,2.0,2.165280949,-0.437975469,1.364089864,0,787279,0.7515335890000001,34.98570127,0.955168173,3.838234222,1.094238875,0.7937863959999999,0.9347489179999999
2,3,high,323,3.741657387,7,3.0,2.494860704,0.6137721110000001,0.9493505870000001,0,787404,0.5599167620000001,18.11189839,0.87122957,3.0975237939999998,0.584659838,1.084222536,0.84382582
